@relation inputbaru4

@attribute Ax numeric
@attribute Ay numeric
@attribute Az numeric
@attribute Lx numeric
@attribute Ly numeric
@attribute Lz numeric
@attribute Gx numeric
@attribute Gy numeric
@attribute Gz numeric
@attribute Class {walking,standing,jogging,sitting}

@data
2.547,-9.9292,0.89894,0.037793,-0.49237,-0.0065,-0.013134,0.036041,0.011301,standing
2.5061,-9.9565,0.96704,-0.000261,-0.51878,0.13054,-0.022602,0.005803,0.00672,standing
2.5606,-9.8611,0.99429,0.056487,-0.42232,0.095116,-0.023824,-0.001527,0.007025,standing
2.5742,-9.9565,1.0624,0.070712,-0.51721,0.16632,-0.021991,0.013744,-0.001222,standing
2.547,-9.9565,1.0215,0.043957,-0.51682,0.12815,-0.024435,0.023213,-0.000611,standing
2.5606,-9.9156,0.9398,0.058123,-0.47569,0.047786,-0.01741,0.012217,0.006414,standing
2.547,-9.9156,0.92618,0.045797,-0.47499,0.037987,-0.009163,0.007941,0.00733,standing
2.5879,-9.902,0.9398,0.088939,-0.46077,0.051505,0.004887,0.010385,0.01069,standing
2.5742,-9.9292,0.91256,0.049621,-0.4877,0.02326,0.002444,0.027489,0.001833,standing
2.4925,-9.9292,0.92618,-0.003159,-0.48732,0.036057,0.005803,0.025656,0.004276,standing
2.5742,-9.9565,0.99429,0.080628,-0.51421,0.10217,-0.001833,0.025656,0.001222,standing
2.6423,-9.9292,0.92618,0.14846,-0.48713,0.033141,0.004582,0.035736,-0.003054,standing
2.6287,-9.9973,0.8036,0.13349,-0.55563,-0.089906,0.002138,0.057727,-0.008247,standing
2.5198,-10.025,0.83084,0.024907,-0.58273,-0.062238,-0.000305,0.068111,-0.008247,standing
2.4925,-10.052,0.92618,0.000839,-0.60918,0.032609,-0.00672,0.057727,-0.002749,standing
2.5198,-10.011,0.89894,0.029415,-0.56788,0.006305,-0.018021,0.030849,0.006414,standing
2.5198,-9.902,0.99429,0.032923,-0.45783,0.10329,-0.029322,0.016799,0.000916,standing
2.547,-9.8475,0.96704,0.061136,-0.40251,0.082279,-0.033292,0.016493,-0.002444,standing
2.5606,-9.902,1.0896,0.07601,-0.45638,0.2079,-0.032987,0.029322,-0.000611,standing
2.5742,-9.8748,1.0215,0.089747,-0.42886,0.14247,-0.03146,0.047647,-0.009774,standing
2.5879,-9.9292,0.99429,0.10284,-0.48338,0.11632,-0.022907,0.075442,-0.00733,standing
2.547,-9.9292,0.96704,0.06174,-0.48328,0.090794,-0.010996,0.075747,-0.007025,standing
2.5334,-10.011,0.8717,0.049707,-0.5646,-0.00473,-0.008247,0.057421,0.004276,standing
2.6423,-9.9973,0.76274,0.15951,-0.55068,-0.11281,-0.005803,0.033292,0.008552,standing
2.6968,-9.9973,0.81722,0.21394,-0.55058,-0.057077,-0.013134,0.033292,0.00336,standing
2.6832,-9.9292,0.85808,0.20097,-0.4818,-0.010786,-0.019242,0.007025,0.009774,standing
2.656,-9.9292,0.8717,0.17382,-0.48157,0.005099,-0.029627,-0.001833,0.005498,standing
2.6151,-9.9156,0.96704,0.13329,-0.46747,0.10476,-0.026573,-0.011301,0.003665,standing
2.6015,-9.9156,1.0624,0.11869,-0.46724,0.2054,-0.016799,-0.01405,-0.002138,standing
2.5742,-9.8884,1.0351,0.091116,-0.44005,0.17862,-0.009468,-0.011912,0.003054,standing
2.5606,-9.8611,1.1032,0.077489,-0.41276,0.24729,0.001222,-0.010385,-0.002138,standing
2.5879,-9.902,1.0624,0.10399,-0.45406,0.20371,0.005803,0.012217,0.006414,standing
2.6015,-9.9429,1.1169,0.11858,-0.49502,0.25429,0.007025,0.009163,-0.000611,standing
2.6696,-9.8748,1.076,0.18564,-0.42757,0.20932,0.000611,-0.008552,0.000916,standing
2.6696,-9.9156,0.96704,0.18451,-0.46875,0.10015,0.010385,-0.022297,0.005803,standing
2.656,-9.902,0.92618,0.17037,-0.4553,0.058909,0.008858,-0.029322,0.006109,standing
2.5606,-9.9565,0.88532,0.075087,-0.50968,0.018955,0.005803,-0.016188,-0.001833,standing
2.5061,-9.9565,0.92618,0.020519,-0.50968,0.06004,-0.009163,-0.016493,-0.003054,standing
2.4789,-9.902,0.99429,-0.006773,-0.45507,0.12969,-0.01069,-0.015272,-0.000916,standing
2.4244,-9.9429,0.95342,-0.060452,-0.49553,0.090895,-0.011606,-0.00336,0.000916,standing
2.4244,-9.9429,0.95342,-0.060452,-0.49553,0.090895,-0.004276,0.023213,0.003971,standing
2.4244,-9.9429,0.95342,-0.060452,-0.49553,0.090895,-0.010996,0.03207,0.009163,standing
2.4244,-9.9429,0.95342,-0.060452,-0.49553,0.090895,-0.011301,0.04612,0.004887,standing
2.5061,-9.9292,0.83084,0.024632,-0.48058,-0.026722,-0.01741,0.042455,0.006109,standing
2.547,-9.902,0.95342,0.067031,-0.4529,0.096234,-0.01741,0.041233,0.004276,standing
2.5742,-9.9156,0.92618,0.095959,-0.4659,0.070967,-0.024129,0.048564,-0.004582,standing
2.547,-9.9429,0.89894,0.068298,-0.49296,0.046997,-0.023213,0.054062,-0.008552,standing
2.547,-9.9156,0.92618,0.068521,-0.46546,0.076408,-0.023518,0.030849,-0.003665,standing
2.6151,-9.9973,0.99429,0.13719,-0.54695,0.14541,-0.021991,0.026267,0.002749,standing
2.5742,-9.9292,0.96704,0.097711,-0.47842,0.11899,-0.014966,0.023824,0.005803,standing
2.5334,-9.9429,0.99429,0.057933,-0.49173,0.14647,-0.018326,0.03146,-0.001222,standing
2.547,-9.9429,1.0215,0.072317,-0.49156,0.17333,-0.01405,0.028711,-0.000305,standing
2.6015,-9.9292,0.89894,0.12637,-0.47784,0.053165,-0.020769,0.028711,-0.002444,standing
2.5879,-9.9565,0.85808,0.11314,-0.50469,0.015572,-0.01741,0.026267,0.001833,standing
2.6015,-9.9429,0.8036,0.12665,-0.49071,-0.03456,-0.021075,0.012523,-0.00733,standing
2.6423,-9.9429,0.81722,0.16526,-0.49092,-0.016633,-0.016799,-0.000305,0.000305,standing
2.6151,-9.9429,0.8036,0.1376,-0.4908,-0.027698,-0.016493,-0.00733,-0.002749,standing
2.547,-9.9565,0.89894,0.068314,-0.50411,0.074809,-0.019242,-0.008858,0.003054,standing
2.547,-9.9429,0.92618,0.068895,-0.49022,0.10335,-0.022907,0.005192,-0.002749,standing
2.5742,-9.9565,0.98067,0.095894,-0.50368,0.16045,-0.018937,0.002749,0.002749,standing
2.6015,-9.9429,0.95342,0.12374,-0.48956,0.13712,-0.022907,0.009163,-0.001833,standing
2.6151,-9.9837,0.96704,0.1364,-0.53041,0.15371,-0.02474,0.01405,-0.000916,standing
2.6015,-9.9156,0.9398,0.12251,-0.46229,0.12752,-0.019548,0.008247,-0.001833,standing
2.5061,-9.9292,0.88532,0.027796,-0.47534,0.077866,-0.013744,-0.00672,-0.002138,standing
2.5198,-9.8884,0.89894,0.040898,-0.43438,0.094187,-0.011301,-0.029322,-0.007636,standing
2.3836,-9.9429,0.91256,-0.095522,-0.48863,0.11124,-0.002138,-0.016493,-0.005803,standing
2.4108,-9.9701,0.84446,-0.067785,-0.51562,0.044531,-0.01741,0.016493,-0.002444,standing
2.4517,-10.038,0.83084,-0.025405,-0.5832,0.032398,-0.023213,0.031765,-0.007941,standing
2.4925,-9.9973,0.83084,0.015844,-0.54194,0.035943,-0.03146,0.055894,-0.001222,standing
2.6015,-9.9973,0.74912,0.1261,-0.54089,-0.037323,-0.03543,0.052534,0.006414,standing
2.6423,-9.9429,0.85808,0.16811,-0.48578,0.075622,-0.033292,0.058032,0.003054,standing
2.656,-9.9292,0.83084,0.18153,-0.47207,0.050081,-0.041844,0.063225,0.008552,standing
2.656,-9.9292,0.96704,0.18206,-0.47163,0.18997,-0.041844,0.062308,0.001222,standing
2.6832,-9.9292,1.0215,0.20855,-0.47158,0.24738,-0.04612,0.048869,-0.003971,standing
2.6968,-9.8611,0.88532,0.21953,-0.40373,0.11662,-0.036652,0.047342,-0.002444,standing
2.6832,-9.9156,0.92618,0.20416,-0.45843,0.16044,-0.026267,0.048869,-0.007025,standing
2.6696,-9.9292,0.91256,0.18928,-0.47237,0.14692,-0.012217,0.044899,-0.011912,standing
2.6151,-9.9292,0.8036,0.1322,-0.47295,0.039179,-0.014355,0.065057,-0.015882,standing
2.5061,-9.902,0.8036,0.021791,-0.44615,0.038549,-0.00672,0.081856,-0.01741,standing
2.4789,-9.902,0.64016,-0.006727,-0.44653,-0.1255,-0.004887,0.081245,-0.009774,standing
2.4653,-9.9292,0.7355,-0.019098,-0.47384,-0.035031,0.012523,0.065057,-0.007941,standing
2.4517,-9.9429,0.76274,-0.031714,-0.48735,-0.009651,0.01405,0.061697,-0.009163,standing
2.5198,-9.9837,0.77636,0.036084,-0.52868,-0.000897,0.008552,0.054062,-0.010079,standing
2.547,-9.9701,0.78998,0.062355,-0.51573,0.007771,0.002138,0.061087,-0.010079,standing
2.5879,-9.9973,0.6674,0.10178,-0.54338,-0.11525,0.001527,0.043677,-0.01069,standing
2.547,-9.9429,0.76274,0.061432,-0.48879,-0.020254,-0.007636,0.044899,-0.001527,standing
2.6015,-9.9973,0.76274,0.11634,-0.54306,-0.01897,-0.014355,0.032987,0.001833,standing
2.5879,-9.9565,0.83084,0.10305,-0.50199,0.05056,-0.015577,0.027184,-0.000305,standing
2.5742,-9.9156,0.8036,0.089652,-0.46098,0.02439,-0.017715,0.019242,0.008552,standing
2.6151,-9.9429,0.8717,0.13248,-0.48741,0.096122,-0.012828,0.008858,0.015577,standing
2.6015,-9.902,0.89894,0.12001,-0.44621,0.12385,-0.021075,0.003971,0.009774,standing
2.5742,-9.8611,0.92618,0.093948,-0.40483,0.15356,-0.023213,0.008247,0.00672,standing
2.5879,-9.9292,0.95342,0.1089,-0.47248,0.18217,-0.014355,0.019853,0.007941,standing
2.6015,-9.8884,0.9398,0.12349,-0.43137,0.16849,-0.014966,0.029322,0.00672,standing
2.6287,-9.9156,1.0624,0.15096,-0.45869,0.28932,-0.008552,0.02474,0.003971,standing
2.6423,-9.8884,0.96704,0.16375,-0.43197,0.19022,-0.005803,0.03879,-0.000611,standing
2.6287,-9.8611,0.88532,0.14956,-0.40503,0.10669,0.000916,0.05284,-0.008552,standing
2.5742,-9.8203,0.8717,0.09428,-0.3647,0.089155,0.018326,0.040317,-0.005192,standing
2.6423,-9.8884,0.89894,0.15993,-0.43437,0.10526,0.034208,0.036041,-0.010996,standing
2.5742,-9.8884,0.88532,0.090202,-0.43556,0.082611,0.050396,0.039095,-0.005803,standing
2.5879,-9.9156,0.77636,0.10349,-0.46328,-0.030842,0.059254,0.039706,-0.011606,standing
2.4653,-10.038,0.69464,-0.019555,-0.58724,-0.1272,0.057727,0.045204,-0.008552,standing
2.4925,-10.038,0.72188,0.007813,-0.5881,-0.11017,0.047953,0.029932,-0.006109,standing
2.547,-10.052,0.6674,0.062006,-0.60231,-0.17046,0.029932,0.022297,0.000916,standing
2.5879,-10.025,0.76274,0.10402,-0.57519,-0.079874,0.020159,0.020159,0.000916,standing
2.6015,-10.011,0.74912,0.11818,-0.5614,-0.093238,0.010079,0.000611,0.003665,standing
2.6015,-9.9565,0.88532,0.1183,-0.5069,-0.025244,0.003665,-0.023213,0.008858,standing
2.5606,-9.9429,0.96704,0.078727,-0.49281,0.12609,-0.002749,-0.023518,0.00672,standing
2.5061,-9.9565,0.98067,0.025667,-0.5061,0.13924,-0.005192,-0.022297,0.014355,standing
2.547,-9.9701,1.076,0.068639,-0.51916,0.23463,-0.003971,-0.026267,0.013439,standing
2.547,-9.9429,0.96704,0.072228,-0.49091,0.12644,-0.001222,-0.019242,0.017104,standing
2.6015,-9.9565,1.0488,0.12967,-0.50384,0.20718,0.000305,-0.007941,0.020464,standing
2.6423,-9.9292,0.89894,0.17155,-0.47632,0.057487,-0.003054,-0.001222,0.013134,standing
2.6696,-9.902,1.0079,0.20171,-0.44831,0.16651,-0.002749,-0.001833,0.019548,standing
2.6696,-9.902,1.0624,0.2019,-0.4484,0.21948,-0.005803,-0.007941,0.014355,standing
2.7104,-9.902,1.0896,0.22886,-0.46216,0.24602,-0.012523,-0.01069,0.007025,standing
2.6968,-9.902,1.1577,0.22863,-0.4486,0.31407,-0.01405,-0.012828,0.01069,standing
2.7377,-9.8748,1.076,0.2678,-0.42168,0.23375,-0.007025,-0.01741,0.003054,standing
2.6968,-9.902,1.0896,0.22571,-0.44935,0.24611,-0.001833,-0.009468,0.001527,standing
2.5061,-9.902,1.0896,0.035529,-0.4495,0.24302,0.002749,-0.001527,0.002444,standing
2.547,-9.8748,1.0624,0.076825,-0.42237,0.21326,0.016493,-0.012217,0.001833,standing
2.5742,-9.902,1.0896,0.10411,-0.45006,0.2354,0.021686,-0.007636,0.003665,standing
2.5742,-9.9429,0.98067,0.10354,-0.49178,0.11861,0.024435,0.012523,0.000916,standing
2.5742,-9.9292,0.89894,0.10371,-0.47834,0.034384,0.028711,0.017715,-0.004887,standing
2.5061,-9.9973,0.85808,0.022679,-0.5331,-0.025109,0.025351,0.014661,-0.003971,standing
2.5198,-9.9565,0.89894,0.051987,-0.5059,0.023094,0.021686,0.007636,0.007941,standing
2.5879,-9.9565,0.9398,0.12068,-0.50601,0.061149,0.014661,-0.002138,0.005192,standing
2.5742,-9.9292,0.81722,0.10729,-0.4787,-0.061419,0.004276,0.005498,0.00336,standing
2.547,-9.9701,0.85808,0.080628,-0.51938,-0.020149,0.004582,0.001833,0.003054,standing
2.5198,-9.9565,0.8717,0.054103,-0.50553,-0.006103,0.001527,-0.009163,0.008858,standing
2.5606,-10.025,0.92618,0.097259,-0.57303,0.048464,0.005192,0.001833,0.007941,standing
2.5061,-9.9156,0.96704,0.0444,-0.46368,0.088941,0.000305,0.003054,0.00336,standing
2.5061,-9.9292,0.96704,0.045345,-0.4771,0.088384,0.001527,0.002749,0.005498,standing
2.5606,-9.9429,0.9398,0.10039,-0.49061,0.060766,-0.001833,0.008247,0.002444,standing
2.4517,-9.9565,0.95342,-0.004682,-0.50324,0.074112,0.001527,0.014966,0.006414,standing
2.3972,-9.9429,1.0351,-0.056194,-0.48903,0.15396,-0.003971,0.032681,0.010996,standing
2.4517,-9.9701,0.96704,0.000756,-0.5157,0.085054,-0.008247,0.023213,0.005803,standing
2.547,-9.9429,1.0624,0.1004,-0.48747,0.17903,-0.010385,0.016188,0.01405,standing
2.6423,-9.9565,0.91256,0.197,-0.50061,0.030953,-0.012523,0.030238,0.010996,standing
2.6696,-9.8884,0.91256,0.22497,-0.43214,0.032884,-0.009774,0.025045,0.010996,standing
2.6968,-9.902,0.91256,0.2521,-0.44572,0.033609,-0.002749,0.006414,0.003665,standing
2.6696,-9.902,0.96704,0.22385,-0.44601,0.087767,-0.003054,-0.003665,0.009774,standing
2.6696,-9.9429,1.0215,0.22405,-0.48687,0.14172,0.002138,-0.024129,0.007941,standing
2.6287,-9.9565,0.96704,0.18269,-0.50061,0.087287,0.007941,-0.024435,0.005192,standing
2.6015,-9.9292,1.0624,0.15472,-0.47375,0.18065,0.013744,-0.021991,0.002138,standing
2.547,-9.9565,0.8717,0.099521,-0.50129,-0.01128,0.014355,-0.026267,0.000305,standing
2.4925,-9.9565,0.88532,0.045504,-0.5012,0.002046,0.016493,-0.025351,0.002444,standing
2.3972,-9.9292,0.88532,-0.034699,-0.50091,-0.026332,0.011606,-0.026573,0.005192,standing
2.3972,-9.9292,0.88532,-0.046526,-0.4732,0.001009,0.010996,-0.030849,0.011606,standing
2.4653,-9.9701,0.9398,0.025183,-0.51334,0.05319,0.012217,-0.027184,0.008858,standing
2.4653,-9.9429,0.89894,0.027069,-0.48568,0.01159,0.011301,-0.013134,0.008858,standing
2.4789,-9.9701,0.89894,0.042823,-0.51241,0.011193,0.004887,-0.007636,0.011301,standing
2.4653,-9.9837,0.85808,0.030382,-0.52568,-0.029131,-0.001222,0.012523,-0.002749,standing
2.4517,-9.9565,0.96704,0.019262,-0.4979,0.078639,-0.002444,0.012523,0.00336,standing
2.5061,-9.9565,0.92618,0.075106,-0.49754,0.037928,-0.003971,0.017104,0.00336,standing
2.5061,-9.9565,0.98067,0.077295,-0.49703,0.091903,-0.009468,0.018326,0.010079,standing
2.547,-9.9565,0.98067,0.11999,-0.49649,0.092619,-0.012828,0.014661,0.012523,standing
2.5742,-9.9292,0.96704,0.14797,-0.46901,0.079484,-0.009774,0.015882,0.003054,standing
2.547,-9.9565,0.99429,0.12199,-0.49575,0.10862,-0.022907,0.02138,0.010079,standing
2.5334,-9.9565,0.98067,0.10994,-0.49511,0.09754,-0.018326,0.015882,0.014966,standing
2.6015,-9.9565,0.92618,0.17937,-0.49452,0.045767,-0.013744,0.014661,0.005498,standing
2.4653,-9.9565,0.99429,0.047042,-0.49354,0.11376,-0.012523,0.019853,0.009468,standing
2.5061,-9.9565,1.0351,0.088754,-0.49338,0.15394,-0.016188,0.005803,0.014355,standing
2.547,-9.9292,1.0488,0.13175,-0.46546,0.16908,-0.014966,0.01405,0.004887,standing
2.5198,-9.9429,0.96704,0.10729,-0.4781,0.09024,-0.021686,0.02474,0.01069,standing
2.547,-9.9292,1.0215,0.13609,-0.46386,0.14714,-0.028711,0.004276,0.014355,standing
2.547,-9.9429,0.99429,0.1378,-0.47668,0.12381,-0.026573,0.005192,0.010385,standing
2.6287,-9.9565,0.95342,0.21903,-0.49026,0.084832,-0.022602,0.010996,0.003971,standing
2.5606,-9.9429,0.96704,0.15136,-0.47614,0.10269,-0.019853,0.002444,0.005803,standing
2.547,-9.9565,0.92618,0.13774,-0.48944,0.06532,-0.018937,-0.004276,0.001527,standing
2.4925,-9.902,0.95342,0.082718,-0.43474,0.096487,-0.012523,-0.00733,-0.001833,standing
2.5061,-9.902,0.9398,0.096213,-0.4347,0.083631,-0.009163,-0.001833,0.000611,standing
2.4653,-9.9429,0.83084,0.08315,-0.46174,0.15246,-0.004582,0.00336,0.008858,standing
2.4244,-9.9565,0.83084,0.018872,-0.48774,-0.021709,-0.000611,0.013439,0.004582,standing
2.4653,-9.9565,0.85808,0.060699,-0.48748,0.005767,0.002138,0.014661,0.008247,standing
2.4789,-9.9429,0.89894,0.075737,-0.47356,0.045871,-0.005498,0.015882,0.00733,standing
2.5061,-9.9565,0.85808,0.10362,-0.48688,0.006552,-0.01069,0.028405,0.004582,standing
2.4517,-9.9837,0.85808,0.050718,-0.51363,0.007585,-0.015577,0.022602,0.003665,standing
2.5742,-9.9565,0.85808,0.17332,-0.486,0.011894,-0.020769,0.016493,0.00336,standing
2.5742,-9.9429,0.83084,0.17299,-0.4723,-0.013556,-0.016493,0.013744,0.005192,standing
2.5198,-9.9429,0.96704,0.11922,-0.472,0.12401,-0.016493,0.01405,0.005803,standing
2.547,-9.9973,0.91256,0.14817,-0.52581,0.072207,-0.013744,0.00672,0.006109,standing
2.547,-9.9837,0.88532,0.14851,-0.5119,0.047226,-0.009163,-0.000305,0.008247,standing
2.547,-9.9837,0.88532,0.14882,-0.51175,0.04809,-0.009468,-0.002444,0.003971,standing
2.4653,-9.9565,0.85808,0.069833,-0.48346,0.024842,-0.012828,0.00336,0.011301,standing
2.438,-9.9429,0.83084,0.043456,-0.46946,-0.000496,-0.015272,-0.002749,0.010385,standing
2.4517,-9.9565,0.76274,0.058408,-0.4825,-0.065861,-0.026267,-0.003971,0.004582,standing
2.4517,-9.9565,0.8717,0.06047,-0.48103,0.054058,-0.028711,-0.004276,0.005192,standing
2.4517,-9.9565,0.92618,0.061618,-0.48062,0.10997,-0.023824,-0.006109,0.010079,standing
2.5061,-9.9292,0.77636,0.11727,-0.45264,-0.034756,-0.015577,0.000611,0.010079,standing
2.4789,-9.9429,0.74912,0.092417,-0.46517,-0.056265,-0.016799,-0.003971,0.007941,standing
2.5061,-9.9565,0.83084,0.12143,-0.47815,0.027846,-0.01069,0.00733,0.012217,standing
2.4789,-9.9429,0.83084,0.094926,-0.46425,0.028918,-0.008247,0.013439,0.005498,standing
2.4789,-9.9565,0.83084,0.096024,-0.47736,0.031692,-0.014966,0.012828,0.005498,standing
2.4925,-9.9292,0.88532,0.1101,-0.44986,0.087861,-0.010996,0.010385,0.003665,standing
2.5334,-9.9701,0.81722,0.15107,-0.49047,0.022425,-0.007941,0.008552,0.004276,standing
2.4789,-9.9701,0.8036,0.096726,-0.49032,0.010167,-0.01069,0.003665,-0.005498,standing
2.4653,-9.9565,0.78998,0.082502,-0.47668,-0.001372,-0.008247,0.000611,-0.003971,standing
2.438,-9.9565,0.76274,0.05536,-0.47652,-0.027048,-0.006109,0.000305,0.001527,standing
2.438,-9.9565,0.76274,0.05536,-0.47652,-0.027048,-0.008552,0.008552,-0.002749,standing
2.4108,-9.9701,0.88532,0.02811,-0.48986,0.099016,-0.006414,0.015882,0.00336,standing
2.3972,-9.9973,0.8036,0.016327,-0.51654,0.018485,-0.008858,0.013134,0.000611,standing
2.5061,-9.9565,0.76274,0.12486,-0.47562,-0.020429,-0.010079,0.019853,-0.000916,standing
2.4789,-9.9837,0.8036,0.097567,-0.50279,0.02145,-0.006414,0.014966,0.000305,standing
2.547,-9.9292,0.8036,0.16389,-0.44865,0.022788,0.004887,0.000916,0.002444,standing
2.5742,-9.9565,0.8036,0.19036,-0.4761,0.022643,0.00733,0.001833,-0.003054,standing
2.547,-9.9973,0.8036,0.16096,-0.51764,0.020991,0.017104,-0.006414,-0.001833,standing
2.438,-9.9565,0.91256,0.05208,-0.47711,0.12563,0.015272,-0.009774,0.001527,standing
2.4789,-9.9837,0.92618,0.093382,-0.50461,0.13476,0.009468,-0.004582,-0.002749,standing
2.4108,-9.9565,0.89894,0.026123,-0.4775,0.1035,0.015272,0.012828,0.001222,standing
2.4108,-9.9292,0.83084,0.028194,-0.45018,0.030184,0.014966,0.026573,0.001222,standing
2.4653,-9.9701,0.81722,0.083823,-0.49095,0.014155,0.010385,0.028711,-0.00336,standing
2.4925,-9.9837,0.83084,0.11153,-0.50469,0.024985,0.014355,0.016799,0.006109,standing
2.4517,-9.9565,0.78998,0.071651,-0.47727,-0.01659,0.016493,-0.001222,0.005498,standing
2.547,-9.9565,0.78998,0.16656,-0.4776,-0.019256,0.019853,-0.0281,0.009468,standing
2.6696,-9.9837,0.84446,0.28719,-0.50547,0.033658,0.015272,-0.053756,0.005803,standing
2.5742,-9.9292,0.83084,0.18918,-0.45163,0.020345,0.018326,-0.051313,0.001833,standing
2.4925,-9.9292,0.88532,0.10549,-0.45228,0.073048,0.013744,-0.049786,0.001222,standing
2.4653,-9.9701,1.0488,0.077861,-0.47974,0.11248,0.019242,-0.040623,0.003665,standing
2.4244,-9.9292,0.91256,0.037207,-0.45285,0.094194,0.026878,-0.042455,-0.003665,standing
2.4925,-9.9973,0.9398,0.10496,-0.5216,0.11496,0.032681,-0.039095,-0.00336,standing
2.4789,-9.9701,0.96704,0.090919,-0.49475,0.13897,0.039401,-0.037874,0.002444,standing
2.4925,-10.011,0.8717,0.10426,-0.53644,0.034938,0.039706,-0.031765,-0.000916,standing
2.4517,-9.9292,0.92618,0.11738,-0.45529,0.083916,0.025045,-0.004276,-0.000916,standing
2.4108,-10.025,1.0079,0.022031,-0.55114,0.16044,0.015272,-0.004582,-0.007636,standing
2.3972,-9.9565,1.0624,-0.005643,-0.48367,0.20913,0.00733,-0.000305,-0.009163,standing
2.4517,-9.9701,1.0215,0.062514,-0.49742,0.16661,0.003054,-0.001222,-0.003665,standing
2.4789,-9.902,1.0215,0.089594,-0.42977,0.1621,0.00733,0.004887,-0.011912,standing
2.5061,-9.9701,1.0079,0.11526,-0.4987,0.14374,0.009774,0.016799,-0.001222,standing
2.4653,-9.9973,0.9398,0.074599,-0.52599,0.074567,0.012217,0.016188,-0.00733,standing
2.4925,-9.9973,0.88532,0.10116,-0.52642,0.017268,0.008247,0.01069,0.000611,standing
2.547,-9.9565,0.85808,0.15405,-0.48598,-0.010162,0.017104,-0.004276,-0.00336,standing
2.4653,-9.9565,0.85808,0.071882,-0.48614,-0.010704,0.012828,-0.000611,-0.001222,standing
2.4517,-9.9837,0.84446,0.057891,-0.51362,-0.025898,0.008858,0.002444,-0.007025,standing
2.4244,-9.9292,0.88532,0.030511,-0.45913,0.015392,0.000611,-0.004276,-0.006414,standing
2.4108,-9.9701,0.92618,0.016431,-0.5001,0.056328,-0.001833,0.000916,-0.008858,standing
2.438,-9.9429,0.92618,0.043192,-0.47305,0.055622,0.00733,0.01741,-0.004887,standing
2.4517,-9.9701,0.98067,0.056597,-0.50067,0.10656,0.005803,0.025351,-0.004582,standing
2.547,-9.9565,0.96704,0.15097,-0.48753,0.090432,0.001222,0.026267,-0.000611,standing
2.5742,-9.9973,0.9398,0.17811,-0.52849,0.062393,-0.002749,0.03207,0.002444,standing
2.6151,-9.9837,0.91256,0.21733,-0.51533,0.034644,-0.004887,0.026573,-0.003054,standing
2.547,-9.9565,0.92618,0.1483,-0.48832,0.048259,-0.007636,0.009774,-0.005192,standing
2.5334,-9.9292,0.89894,0.13398,-0.4612,0.021689,-0.000611,0.001833,-0.001222,standing
2.547,-9.9565,0.95342,0.14673,-0.48869,0.075861,-0.002749,-0.010385,-0.001527,standing
2.547,-9.9837,0.96704,0.1455,-0.51606,0.091395,-0.00672,-0.02474,0.003665,standing
2.4925,-9.9701,0.84446,0.09178,-0.50195,-0.027964,-0.00672,-0.010996,0.005192,standing
2.5061,-9.9701,0.92618,0.10576,-0.50176,0.054828,-0.014966,-0.005803,0.006414,standing
2.5061,-9.8611,0.98067,0.10863,-0.39165,0.11389,-0.021686,-0.008858,0.015577,standing
